,ID,description,title
506,eaafec87-f59a-4878-a6d7-383797373943,"Job Description   Send me Jobs like this 1)Develops new and expands existing High Net worth Customer relationships for lia 2)Ensures high levels of customer service orientation and application of bank policy. 3)Cross sells existing bank products to customers. Salary: Not Disclosed by Recruiter Industry: Banking / Financial Services / Broking Functional Area: Financial Services , Banking , Investments , Insurance Role Category:Retail/Personal Banking Role:Domestic Private Banking-Executive/Manager Keyskills wealth private banking investment Desired Candidate Profile Please refer to the Job description above Education- UG: Any Graduate - Any Specialization Company Profile: Manzil Placement A Leading Bank Download PPT Photo 1   View Contact Details",Priorty Banking ( Banking Wealth)
507,eb967c57-e5fd-47c3-9156-2a06f1c2d617,"Job Description   Send me Jobs like this They are looking out for a lot of SR TEAM LEADER ENTERPRISE TECHNICAL SUPPORT with 6 to 12 years of EXPERIENCE out of which 2+ year should be into team Leading. Dimension & Scope: This position is responsible for supporting; coaching; developing and supervising a group of employees in a Service Center/Operations environment. Principal Duties and Responsibilities: Monitor, identify and resolve performance/behavior/attendance issues using prescribed performance management techniques. Monitor and take action on TKS, personnel and payroll issues. Conduct performance appraisals annually. Review Companies compliance documents as required. Responsible for staffing and hiring. Maintain current employee records on direct reports. Review CMS statistics on a daily basis and provide constructive feedback. Provide Subject Matter Expertise. Ensure training needs of subordinates are met. Modify Operations as needed to meet service level agreements under supervision of Operations Manager. Successfully complete all client related training. Resolve escalated customer issues. Hold team meetings on a regular basis with direct reports. Communicate all process and client changes to direct reports within specific timeliness Promote the use of all center communication tools. Responsible for day-to-day functional supervision of non-exempt work group, including work assignment and attendance monitoring; providing input into selecting, training, developing, and completing performance appraisal of work group(s) in accordance with the organizations policies and applicable legal requirements. Education & Professional Certifications: Associates degree in related field or advanced vocational training with two to four years related experience; or Bachelors degree or equivalent with three or more years of related work experience. Salary:INR 4,00,000 - 7,00,000 P.A Industry: BPO / Call Centre / ITES Functional Area: ITES , BPO , KPO , LPO , Customer Service , Operations Role Category:Voice Role:Team Leader -(Technical) Keyskills Team Leading teams leader Desired Candidate Profile Please refer to the Job description above Education- UG: Any Graduate - Any Specialization PG:Any Postgraduate Doctorate:Doctorate Not Required Company Profile: Acelinkers Consultancy Services Pvt Ltd MNC CLIENT OF ACELINKERS Download PPT Photo 1   View Contact Details",TEAM LEAD - Technical Support
508,eb979070-ff51-46a4-b131-47acb521cd72,"Job Description   Send me Jobs like this Candidate must be having minimum 2+ years of sound experience in Selenium Web Driver plus holding excellent experience in API Testing along with Automation. Job Role Strong development background on large projects on collaborative teams. Experience with Python,Perl, Ruby and Redis. Proven coding skills in Python,Java, C# or C++ on Unix/Linux platforms. Assist the sales and strategy team in acquiring the proper tags and assets. Experience writing or enhancing test harness/framework is desired. Database knowledge highly desired. Skills Required 3 to 7 years overall QA/development experience. Bachelor's degree in Computer Science, Computer Engineering or equivalent. Extensive experience with SQL scripting. Strong problem solving and analytical skills. Strong verbal and written communication skills. Demonstrates skill and passion for operational excellence. Excellent documentation skills. Personality You want to work in a small, agile team. You mentor other developers when needed. You work hard and dont need much oversight. You like variety in your projects. You want to be proud of what you do at your job Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - QA & Testing Role Category:Programming & Design Role:Testing Engineer Keyskills SQL Scripting Java Automation Testing Selenium Database API Testing Selenium Web Driver Automation Test Engineer White Box Testing Automation test analyst automation qa engineer automation qa analyst Desired Candidate Profile 3 to 7 years overall QA/development experience.Minimum 2+ years of sound experience in Automation Testing along with Selenium and should be good with API Testing.Bachelor's degree in Computer Science, Computer Engineering or equivalent.Extensive experience with SQL scripting.Strong problem solving and analytical skills.Strong verbal and written communication skills.Demonstrates skill and passion for operational excellence.Excellent documentation skills. Education- UG: Any Graduate - Any Specialization PG:Any Postgraduate Company Profile: The HRism US based Product Client The HRism is an IT Executive Search & HR Consulting firm based at Ahmedabad. About Client: Our client is US based Product Company who works on Advertising Domain, for more information about our client please feel free to ask. Download PPT Photo 1   View Contact Details",Test Automation Engineer ( Selenium + API Testing) @ Ahmedabad
509,eba2abb0-c2e5-4eb0-875d-f521d9e2edff,"Job Description   Send me Jobs like this Looking for RA/FM consultants in Bangalore for a reputed organisation. Details are mentioned below: Needs to have 8 - 10years of Revenue Assurance and Fraud Management in the Telecom Domain preferebly Experience in presales for product or services Strong communication and presentation skills Salary: Not Disclosed by Recruiter Industry: Recruitment / Staffing Functional Area: Sales , Retail , Business Development Role Category:Pre Sales Role:Pre Sales Consultant Keyskills Revenue Assurance Fraud Management Presales Consultant Desired Candidate Profile   Education- UG: Any Graduate - Any Specialization PG:Any Postgraduate Company Profile: Confidential Confidential Download PPT Photo 1   View Contact Details",Presales Consultant
510,ec53047c-c1ac-46b0-9244-5bdab077f1f9,"Job Description   Send me Jobs like this Dear Candidate , Coding is must. We are looking for 2012-2013 pass outs with 65% Cut off Qualification-BE/B.Tech Job Location-Bangalore CTC Upto-7.5 max Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills java J2Ee ejb Java J2Ee Spring j2ee jsp Data Structures c++ ds Desired Candidate Profile   Education- UG: B.Tech/B.E. Company Profile: Confidential Subex Confidential Download PPT Photo 1   View Contact Details",JAVA Dvlp
511,ec63281e-e589-4b63-be52-0007525711bb,"Job Description   Send me Jobs like this WALK IN MEGA DRIVE INTERVIEW FOR SM IN TOP MNC LIFE INSURANCE COMPANY ON 12th and13th oct 16 TEAM HANDLING AND TEAM MANAGEMENT PROFILE $ DO THE BUSINESS DEVELOPMENT TO APPL CALL -9225566222 /EMAIL CV -bfsi1@aspireerp.com Salary:INR 2,00,000 - 3,50,000 P.A Industry: Insurance Functional Area: Sales , Retail , Business Development Role Category:Retail Sales Role:Sales Executive/Officer Keyskills Sales Management Business Development Team Management Team Handling Life Insurance Desired Candidate Profile Please refer to the Job description above Company Profile: Aspire ERP Systems AN MNC LIFE INSURANCE COMPANY CLIENT OF ASPIRE ERP SYSTEMS Download PPT Photo 1   View Contact Details",Sales Manager
512,ec6c6f4e-8ef9-4a29-9f2c-e679bd0a636e,"Job Description   Send me Jobs like this Hands-on configuration experience in sales and distribution.At least 3 full lifecycle implementations demonstrating the ability to analyze the sales and distribution process, process flows, business procedures and create solutions in the SAP Module. Salary: Competitive salary based on merit and market standards Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills Distribution Sales Sap Sd sap sd consultant sap mm sap workflow consultant sap material management sap netweaver consultant sap material planning Desired Candidate Profile Commitment to customer service; anticipate, meet and exceed expectations by solving problems quickly and effectively; making customer issues a priority,development and implementation of sales distribution SAP business system. Company Profile: Take Wings http://takewing.co.in Greetings from takewing.co.in Takewing is a free career advisory firm, our mission is to create direct employment through our clients and provide information to facilitate the prospective jobseeker takewing in his career.(takewing.co.in) Download PPT Photo 1   View Contact Details",SAP SD Consultant
513,ecce5bf0-72e5-4883-a8ab-8fd02d34b2b9,"Job Description   Send me Jobs like this Greetings from takewing.co.in Support Marketing during Engineer/Client evaluation of proposals.Inspect control system, at vendor facilities, for workmanship, wire continuity and PLC & HMI programming veracity with equipment and process requirements. Salary: Competitive salary based on merit and market standards Industry: Automobile / Auto Anciliary / Auto Components Functional Area: Production , Manufacturing , Maintenance Role Category:Production/Manufacturing/Maintenance Role:Design Engineer/Manager Keyskills Plc Hmi Programming Electricals Instrumentation Control System Design Engineering Electrical Engineering Instrumentation Engineer Desired Candidate Profile Develop and maintain relationships with equipment vendors, determining the limits and capabilities of each vendor and their materials.Create and maintain electrical and instrument specifications.Review drawings to ensure accuracy and quality. Company Profile: Take Wings http://takewing.co.in Greetings from takewing.co.in Takewing is a free career advisory firm, our mission is to create direct employment through our clients and provide information to facilitate the prospective jobseeker takewing in his career.(takewing.co.in) Download PPT Photo 1   View Contact Details",Instrumentation Design Engineer Electrical - Freshers
514,ee1b4412-2374-4ec1-af9d-a2d0914f68ec,"Job Description   Send me Jobs like this We have multiple positions for Oracle Fusion HCM consultant for Bangalore with a very Prestigious French MNC Would request you to kindly share your resume with us if your profile is matching the below mentioned requirement at shivani@careertrackers.in , ctcshivani@gmail.com Company: A Very Prestigious French MNC Role: Oracle Fusion HCM Expert Experience: 4 years to 8 years Work Location: Bangalore Nature of Job: Permanent & full Time Number of positions : 8 Expertise Required : Oracle Fusion, Fast formula, HDL, PBL, Spreadsheet loaders, Reporting tools OTBI & BIP Mandatory details for further processing. Name : Mobile : Email ID: Current Employer: Current Role: Highest Qualification: Total Experience: Relevant Experience on Oracle Fusion HCM: Current CTC: Expected CTC: Current Location: Open for Bangalore: Earliest you could join : Position : Oracle Fusion HCM consultant Job Description: Experience : 4yrs to 8yrs Oracle Fusion HCM / HRMS Expert 1. Core HCM Functional 2. Good @ HCM Extract, fast formula Technical 3. Data loading tools HDL & PBL 4. Spreadsheet Loaders. 5. Reporting tools OTBI & BIP. Kindly share your detailed resume if your profile matches the current requirements asap at shivani@careertrackers.in , ctcshivani@gmail.com Would really appreciate a prompt reply from your side. Thanks & Warm regards Shivani shivani@careertrackers.in Career Trackers & Consulting 098378 94430 07060331051 07060339051 shivani@careertrackers.in , ctcshivani@gmail.com http://www.careertrackers.in/ Salary: Best In The Industry Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Team Lead/Technical Lead Keyskills HRMS HCM Functional Oracle Fusion Reporting Tools Data Loader Oracle Fusion HCM HDL PBL Spreadsheet Loader Oracle HCM OTBI Fast Formula HCM Data Load Oracle Fusion HRMS Oracle HRMS HCM Extract Desired Candidate Profile We have multiple positions for Oracle Fusion HCM consultant for Bangalore with a very Prestigious French MNCWould request you to kindly share your resume with us if your profile is matching the below mentioned requirement at shivani@careertrackers.in , ctcshivani@gmail.comCompany: A Very Prestigious French MNCRole: Oracle Fusion HCM ExpertExperience: 4 years to 8 yearsWork Location: Bangalore Nature of Job: Permanent & full TimeNumber of positions : 8Expertise Required : Oracle Fusion, Fast formula, HDL, PBL, Spreadsheet loaders, Reporting tools OTBI & BIPMandatory details for further processing.Name :Mobile :Email ID:Current Employer:Current Role:Highest Qualification:Total Experience:Relevant Experience on Oracle Fusion HCM:Current CTC:Expected CTC:Current Location:Open for Bangalore:Earliest you could join :Position : Oracle Fusion HCM consultant Job Description: Experience : 4yrs to 8yrsOracle Fusion HCM / HRMS Expert1. Core HCM Functional 2. Good @ HCM Extract, fast formula Technical3. Data loading tools HDL & PBL4. Spreadsheet Loaders.5. Reporting tools OTBI & BIP.Kindly share your detailed resume if your profile matches the current requirements asap at shivani@careertrackers.in , ctcshivani@gmail.comWould really appreciate a prompt reply from your side.Thanks & Warm regardsShivani shivani@careertrackers.inCareer Trackers & Consulting098378 944300706033105107060339051shivani@careertrackers.in , ctcshivani@gmail.comhttp://www.careertrackers.in/ Company Profile: Career Trackers and Consulting A very Prestigious French MNC A very Prestigious French MNC having worldwide Presence. Download PPT Photo 1   View Contact Details",Oracle Fusion HCM Consultants / Oracle Fusion HRMS / Oracle HCM
515,eeb507ae-a037-4239-9454-6ffa2c634f61,"Job Description   Send me Jobs like this Job Purpose: Build and manage strategic relationships between IM and the Business for IT related domains in India Ensure the performance of all IM services for the country leading to satisfaction of the Business Customers. This includes the relationship management with the customers, the management of IM budget and resources as well as IM operations and delivery. To be the single IM Point of Contact with full IM accountability for the Country Board and Management. Drive synergies across the business by understanding commonalities across business processes and leveraging the synergies to create global solutions. Owns (Develop and maintain) the IM Strategy at country level consistently with the country business strategy and the goal of Everest Set-up and chair a regular IM meetings with Business Partners, SDM manager and Production manager. Main Accountabilities/Measured On: Accountable for all IM aspects in India including relationship management, delivery, production, finance and escalations Accountable for delivery of projects and enhancements Accountable for the stability of IM Operations Accountable for the execution of the IM country strategic plan and all other IM service delivery Quality of service: Achievement of agreed Operational Service Level Agreements (SLAs). Via customer survey, satisfaction of the Business Representatives, Business Sponsors, Business Process Owners and End User within his/ her area of responsibility. Percentage of global solutions utilized or under transition to utilization within his/ her area of responsibility (Everest Roadmap). Percentage of roadmap for decommissioning of legal systems for his/ her Business Sponsors implemented. Successful implementation of solutions to the Business organization. Accountability on the IM budget at the country level Accountability on Compliance at country level and for all remediation plan in collaboration with Audit teams and IM Security Risk and Compliance. Main Tasks & Responsibilities: Responsible for relationship management with the business as well as the management of the IM budget for the country, which integrates the globally allocated budget Is a member of the local Indian Board and represents all aspects of IM Responsible for the IM Strategic Account Plan Responsible for the IM roadmap integrating both global and local requirements Responsible for Country Application and interface map Responsible for the management of HR related topics Responsible for management of IM communications Responsible for preparing and presenting the IM country review to the Regional Head of IM Responsible for vendor management: making sure a strong relationship is built with all IM vendors ensuring that agreed KPIS/SLA are met. Support the transformation of the Solution Delivery Management team to ensure successful delivery of projects needed to meet business needs. Own the business case and to collaborate with the business in the formulation of business cases and their prioritization. Build and maintain IM Budget / Forecast at a country level, taking into account both local and global needs Plan and budget so that all operational requirements are carried out efficiently with a strong focus on cost, using industry best practices and benchmarking to demonstrate cost effectiveness. Ensure IM Security, Risk, Compliance management at Country/cluster level supported by the IM Security, Risk and Compliance organization Own the country portfolio Salary: Not Disclosed by Recruiter Industry: Recruitment / Staffing Functional Area: ITES , BPO , KPO , LPO , Customer Service , Operations Role Category:Senior Management Role:Service Delivery Leader Keyskills Business Partnering Compliance Management Production Management Service Level Vendor Management Solution Delivery Strategic Planning Service Delivery Business Case Business Process Information Management Desired Candidate Profile Desired Skills and ExperiencePersonal AttributesStrong team player.Sensitivity for different people and cultures.Excellent oral and written presentation skills and ability to communicate and influence at all levelsAbility to meet aggressive deadlines, under pressure and while working in a fast paced, demanding environment.Able to evaluate information, identify key issues and formulate conclusions based on sound, practical judgment, experience, and common sense.Strong follow-up skills to keep the teams accountableAbility to build pro-active, co-operative working relationships with customers, peers and key stakeholders based on respect and cooperation.Good in leadership, developing team members by inspiring, encouraging and providing constructive criticism to help improve performanceAbility to deal with complex scenarios and escalations while delivering consistent, quality customer service.Ability to visualise and communicate the total vision of a project, application, or technical solution (the bigger picture) in an effective and inspirational way.Ability to explain complex matters in a simple language. Professional & Leadership Experience:Minimum 5 years experience in a Management position of comparable complexity.Ideally, 5 years experience in the staffing industry with a proven understanding of the staffing industry its opportunities and challenges.Major account or business relationship management experience gained in both multinational and multi- cultural environments would be an added benefit.Experience in effectively presenting technical or complex information to Senior Management.Experience of developing and managing service level agreements with set, measurable and reportable KPIs.Recognised achievement in delivering to a strategic agenda.Existing Adecco Customer network and understanding of the corporate culture Education- UG: Any Graduate - Any Specialization Company Profile: Confidential Confidential Download PPT Photo 1   View Contact Details",Information Management - Country Business Partner
516,eeb8a51a-5a59-4553-ab28-028b7807a999,"Job Description   Send me Jobs like this Looking for a person who should be capable of programming the complex functionalities based on design OO concepts,Java programming so we need a solid hands on programmer with spring framework, sql/database programming and development in SOAP/REST API. Primary Skills : 3 - 5 years of experience in Server side JAVA programming, Multi-threaded programming. Excellent knowledge of OO concepts and design. Experience of Spring Framework, SQL/Database programming, ORM mapping, SOAP/REST API development Experience in network programming, windows & Linux environment Apply analytical, technical and programmatic skills to resolve application related issues Secondary Skills : IMS/VOIP knowledge is desirable. Knowledge of telecom domain is desirable. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills Rest Java Spring Framework SOAP ORM SQL Database Linux VOIP IMS Network Programming Desired Candidate Profile   Education- UG: Any Graduate - Any Specialization PG:Any Postgraduate Company Profile: Confidential Confidential Download PPT Photo 1   View Contact Details",Sr.java Developer(server side JAVA Programming)
517,f0d46226-a056-4113-b949-dc041112b8f4,"Job Description   Send me Jobs like this Greetings!! We have Opening with Telecom company for UI- Designer & Developer. Please find attached Job description for the same. Job Title: UI- Designer & Developer Experience: 3 7 Yrs Location: Bangalore Job Description: Very Good in Dojo or any other Javascript libraries. Good in Ajax, Javascript, HTML concepts. Angular JS, JSON, Java script, Ajax, HTML CSS and any knowledge on python or Django sever would be added advantage. Jboss drools. Design Patterns. Good in oops and Data strcutures. XML parsers, Xpath, XSLT and JAXB. We are looking for someone who can join within 60 days . Please share your updated resume to priyan@scaleneworks.org . Salary: Not Disclosed by Recruiter Industry: Telecom/ISP Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Team Lead/Technical Lead Keyskills User Interface Designing Design dojo html css python nodejs node js angular js json ajax javascript ui developer ui development django mongo db gui development ui design Desired Candidate Profile   Education- UG: B.Tech/B.E. - Any Specialization PG:Any Postgraduate Company Profile: Confidential Confidential Download PPT Photo 1   View Contact Details",Opening for UI Designer/developer for Telecom Company
518,f1483e01-8089-4eec-b1c8-0c7e9ae9c0d0,"Job Description   Send me Jobs like this This is Kavita Gosai from Pinaki Softcon and I am writing to you regarding, Great Opportunity to work with one of the world's largest company (US Based MNC) - Bangalore, India Since this is an urgent business requirement, I'd appreciate a prompt res Salary:INR 1,00,000 - 6,00,000 P.A Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:System Design/Implementation/ERP/CRM Role:Functional Outside Consultant Keyskills SAP BW ABAP HANA IP BW Desired Candidate Profile Please refer to the Job description above Company Profile: Pinaki Softcon Pvt Ltd Pinaki Technologies is a global transaction technology services integrator that helps companies implement intelligent simplified solutions that solve business and operational issues in areas such as e-finance, e-business, mobile solutions, ERP, IT en Download PPT Photo 1   View Contact Details","SAP BW with Hana/ip/abap, Bangalore,india"
519,f160244d-0215-4b52-930f-3152f9343284,"Job Description   Send me Jobs like this Study the technical specifications for steel wires & wire pdts in retail segment Enable appropriate product/service design Understand customers' PQDCSM needs & and convert them into product & service features Propose & explain Corrective action Salary: Best In The Industry Industry: Iron and Steel Functional Area: Production , Manufacturing , Maintenance Role Category:Production/Manufacturing/Maintenance Role:Product Development Executive Keyskills customer satisfaction product application R&D technology steel wires wire products Desired Candidate Profile Experience in product application/ retail value chain management of engineering goods (such as Bearings, Wires, Ropes , electrodes etc ) & construction material (such as cement, rebars, construction steel, etc) Strong interpersonal & communication Education- UG: B.Tech/B.E. - Any Specialization, Mechanical, Metallurgy, Production/Industrial PG:Post Graduation Not Required Company Profile: Confidential Confidential Download PPT Photo 1   View Contact Details",Manager - Retail ( Product Application Group )
520,f1b55f1a-663e-402d-ad40-634570197bed,"Job Description   Send me Jobs like this Excellent Opportunity for young marketing specialist to work for TOP Notch/ Fastest Growing Healthcare Organization.  Company Name : Apollo Sugar Clinics Ltd Location : Chennai Role : Marketing Executive  CTC ; Market Driven + Company Benefits Job Role: Doing Field Marketing Activities to increase the footfall at Clinical Units. Responsible to do tie-ups, Retails Marketing, Events, RWA Tie-up, and other activities to appeal Diabetes Patients to increase footfall at Clinical Units to increase the consultations. Doing Catchment area analysis, Market mapping, BTL / ATL activities Responsible to drive the diabetes detection drives by screening diabetes patients as per standard process Should be good in computers / Data management/ follow-up to provide services to patients/ customers Increase the brand visibility in 5-10 kms of vicinity of clinical units Recommended and promoting company packages and services for the revenue growth Salary:INR 2,00,000 - 3,00,000 P.A. Other Company Benefits Industry: Medical / Healthcare / Hospitals Functional Area: Marketing , Advertising , MR , PR , Media Planning Role Category:Advertising Role:Events/Promotion Executive Keyskills marketing footfall camps flyers BTL ATl event RWA jogger park social clubs Event Marketing branding promotion below the line above the line field marketing catchment area road shows Desired Candidate Profile Graduates / MBA (Sales & Marketing) Experience in Marketing (BTL Activities & Marketing Events)Preferred from Healthcare/ Retail/ Retail HealthcareMust have a BIKE & VALID Driving LicenseField Marketing experience should be of 2 YearsArea KnowledgePlease call me 8500082192 or 8125804444 Company Profile: Apollo Sugar Clinics Limited Make a Career. Join Apollo Sugar India! Apollo Sugar Clinics is an innovative, single specialty diabetes and endocrine healthcare service provider, formed as a collaboration between Apollo Hospitals Group and Sanofi (Global Pharma MNC). Apollo Sugar believes that human capital is the key to the success of our organization. We have built a culture of collaboration between teams that ensures growth of individuals and the organization. Our work environment drives innovation and passion towards patient service. We recruit & engage the best talent pool towards fulfillment of our core objectives - compassion and care of our patients. With the expertise and knowledge of our international partners, we bring global standards, in the field of single specialty clinics. Apollo Sugar is an equal opportunity employer and promotes diversity in our workforce. If you are compassionate with a flair for service excellence that you think can provide healing touch to improve the lives of people around you, Apollo Sugar is the place for you. Join our team to leverage career opportunities and achieve long term success. Our talent pool comprises of specialists in Medical Services, Marketing, Finance, HR, IT, Operations & Quality domain. In our clinics operation, we endeavor to impart quality experience to our multi-disciplinary care specialists comprising Endocrinologists, Diabetologists, Operations Incharges, Patient Care Facilitators, Diabetes Specialist Nurses, Dieticians, Diabetic Educators, and Sales & Marketing lead's with meaningful assignments to enhance their skills and expertise at par with global standards. To know more about your career options, connect with Apollo Sugar HR Partners and discover how successful you can be with us. More About Apollo Sugar (read more at www.apollosugar.com) India is home to over 65 million diabetics and more than 50 million pre-diabetics. More than 30 million Indians are unknown diabetics (not yet diagnosed but afflicted). The need of the hour is to address this endemic with a dedicated, comprehensive model of care - Apollo Sugar Clinics is the answer. Apollo Sugar (An Apollo Group Company) is an innovative care delivery business focused on providing assured care for Diabetics. With 30 years of the Apollo group's heritage and quality healthcare delivery behind it, Apollo Sugar was founded on the vision to make diabetes disease free. We are building the largest pan-India single specialty clinics model for Diabetes. Our vision is 'disease-free diabetes' and our mission is to provide proven and comprehensive care to the diabetic being cared for, and not just the disorder - to keep co-morbidities or related complications of the heart, kidneys, eyes, nerves, feet at bay. We successfully deliver robust patient outcomes by staffing each Sugar clinic with best in class multi-disciplinary care teams of doctors, dieticians, trained diabetes specific nurses and counselors, backed with proven treatment protocols and lifestyle management interventions to enable our customers to keep their Diabetes in good control and live a disease free lifestyle. We currently have 35+ Apollo Sugar clinics that are operational pan India across major cities, and are fast scaling up to our footprint to help provide proven, quality care for millions of more diabetic patients across India. Download PPT Photo 1   View Contact Details",Marketing Executive-chennai
521,f2a68fe0-37f4-491a-b0fd-592553a8fd3e,"Job Description   Send me Jobs like this Required skills: Oracle DBA Experience Required: 5 To 10years Notice period: 10-15 days Job Location: Chennai, Salary: Not Disclosed by Recruiter Industry: Recruitment / Staffing Functional Area: IT Software - DBA , Datawarehousing Role Category:Admin/Maintenance/Security/Datawarehousing Role:DBA Keyskills Database Administration Oracle DBA DBA Desired Candidate Profile   Education- UG: Any Graduate - Any Specialization Company Profile: Confidential Confidential Download PPT Photo 1   View Contact Details",Oracle DBA
522,f30bc36e-41e3-476a-a647-6ba6af965c0a,"Job Description   Send me Jobs like this Communication skills Should possess persuasive skills Should effectively schedule and facilitate interviews Source on job portals Strategically utilize job boards, networks, forums, blogs and research methods to source passive candidates Handle multiple requisitions Maintain high quality/maximum traction for hiring Innovate in sourcing strategies Create job descriptions Understand and extract information from job descriptions Employ the most appropriate recruitment channel to source candidates Schedule interviews Follow-up with the candidates Develop a pool of qualified candidates in advance of need Salary: Not Disclosed by Recruiter Industry: Recruitment / Staffing Functional Area: HR , Recruitment , Administration , IR Role Category:HR/ Recruitment / IR Role:Recruitment Executive Keyskills Hiring Recruitment Sourcing Desired Candidate Profile   Education- UG: Any Graduate - Any Specialization PG:Any Postgraduate Company Profile: Confidential Confidential Download PPT Photo 1   View Contact Details",Sr Associate
523,f51e9f2d-0304-4405-a344-0bfe16221857,"Job Description   Send me Jobs like this Walkin to our office and walk out with an offer letter for sure. we have an Excellent opening for you from top BPOS in bangalore. walk into Ikya Human Capital Solutions to avail these opportunities Are you a Fresher/ Experienced (6 months of call center experience) with good communication skills in English and looking out for an opportunity to join a call center/ BPO in a Day shift as well as Rotational shifts. Then heres a chance to all you guys. Available:- CUSTOMER SUPPORT, TECHNICAL SUPPORT, SALES REPRESENTATIVE Company:- Accenture,hgs, Infosys, Mphasis, First source, Concentrix, Scope, Aegis, Tesco, Cognizant, Hsbc, Swiggy, Ola, No broker, Quikr, Rentomojo, Sarvaloka ,Myntra, Flipkart, Freshmenu, 24/7...etc Interview rounds:- HR V&A OPERATIONS Note: all these rounds are held @ our office Salary:- starts with 2L to 4L Interview details:- Monday to Friday : 11 AM to 4PM Address: Ikya Human Capital Solutions For more details contact --KAVYA 7204053179 Mail me @ kavya.r@ikyaglobal.com \Mention KAVYA on your Resume. Salary:INR 1,50,000 - 4,00,000 P.A. Contact - Kavya@7204053179 Industry: BPO / Call Centre / ITES Functional Area: ITES , BPO , KPO , LPO , Customer Service , Operations Role Category:Voice Role:Associate/Senior Associate -(NonTechnical) Keyskills Bpo Voice Call Center Customer Support Technical Support Calling Communication Skills csr cse tsr tse international voice process domestic voice process inbound calling outbound calling telecalling telesales Desired Candidate Profile Please refer to the Job description above Company Profile: Quess Corp Ltd. Immediate Openings for bpo Voice Process. CALL Kavya@7204053179 Immediate Openings for bpo Voice Process..CALL KAVYA@7204053179 Download PPT Photo 1   View Contact Details",Immediate Openings for bpo Non/ Voice Process..call Kavya
524,f594b67c-98a2-4fdd-a47c-613c907f6e6e,"Job Description   Send me Jobs like this PREREQUISITES 'Must be post graduate in marketing 'Technical expertise in digital marketing and website management Job Description: As the Digital Marketing - AM, you will be expected to hit the ground running, & bringing the ideas come to life in the online marketing space, web campaigns, SEO & SEM areas and the Website development space. You will be tasked with handling day-to-day tracking and reporting tasks as well as being actively involved in the future development of these channels and work closely with IT department to execute the web projects. You will be a part of the Marketing & Communications team and therefore will also support the team in all the required team work related activities. Additionally, you must have the initiative to identify opportunities, generate ideas and formulate strategies. You will also need excellent verbal & written communication skills, combined with strong organisational skills and meticulous attention to detail and this role requires flexibility, creativity, project and time management skills. Experience with social media, product launches, web analytics tools, search engine marketing (SEM) and search engine optimization (SEO) is a must Salary: Not Disclosed by Recruiter Industry: Recruitment / Staffing Functional Area: Marketing , Advertising , MR , PR , Media Planning Role Category:Marketing Role:Marketing Manager Keyskills SEO Search Engine Marketing Online Marketing SEM Search Engine Optimization Digital Marketing Web Analytics Social Media Website Management Marketing Communication Digital Marketing Manager Desired Candidate Profile   Education- UG: Any Graduate - Any Specialization Company Profile: Confidential Confidential Download PPT Photo 1   View Contact Details",Assistant Manager- Digital Marketing
525,f62276a6-0871-4ff8-a6e7-c20bd6b433e0,"Job Description   Send me Jobs like this Any graduate or non-graduate candidates can apply to government jobs such as bank jobs, army jobs, and teaching jobs. Salary:INR 3,00,000 - 8,00,000 P.A Industry: Government / Defence Functional Area: Defence Forces , Security Services Role Category:Other Role:Army/Navy/Airforce Personnel Keyskills Bank Jobs Army Jobs Teaching Jobs Freshers Government Jobs Desired Candidate Profile Please refer to the Job description above Education- UG: Any Graduate - Any Specialization Doctorate:Doctorate Not Required Company Profile: Local Job Search http://www.fresherstime.com/ Download PPT Photo 1   View Contact Details",Government Jobs for Freshers in India
